phase duration (us),stimulus amplitude (uA),amplitude level,pulse form,run,membrane potential (mV),time (ms)
50,515.74,2*threshold,monophasic,0,-66.20122360709182,2.245
50,515.74,2*threshold,monophasic,0,-66.19633928087809,2.2459999999999996
50,515.74,2*threshold,monophasic,0,-66.1914635945381,2.247
50,515.74,2*threshold,monophasic,0,-66.18659654728654,2.248
50,515.74,2*threshold,monophasic,0,-66.18173813832415,2.2489999999999997
50,515.74,2*threshold,monophasic,0,-66.1768883668378,2.25
50,515.74,2*threshold,monophasic,0,-66.17204723200041,2.251
50,515.74,2*threshold,monophasic,0,-66.16721473297095,2.252
50,515.74,2*threshold,monophasic,0,-66.16239086889443,2.2529999999999997
50,515.74,2*threshold,monophasic,0,-66.15757563890187,2.254
50,515.74,2*threshold,monophasic,0,-66.15276904211026,2.2549999999999994
50,515.74,2*threshold,monophasic,0,-66.1479710776226,2.256
50,515.74,2*threshold,monophasic,0,-66.14318174452788,2.257
50,515.74,2*threshold,monophasic,0,-66.13840104190102,2.258
50,515.74,2*threshold,monophasic,0,-66.13362896880291,2.259
50,515.74,2*threshold,monophasic,0,-66.12886552428033,2.26
50,515.74,2*threshold,monophasic,0,-66.12411070736594,2.261
50,515.74,2*threshold,monophasic,0,-66.11936451707835,2.2619999999999996
50,515.74,2*threshold,monophasic,0,-66.11462695242196,2.263
50,515.74,2*threshold,monophasic,0,-66.10989801238705,2.264
50,515.74,2*threshold,monophasic,0,-66.10517769594973,2.2649999999999997
50,515.74,2*threshold,monophasic,0,-66.10046600207185,2.266
50,515.74,2*threshold,monophasic,0,-66.09576292970112,2.267
50,515.74,2*threshold,monophasic,0,-66.09106847777095,2.268
50,515.74,2*threshold,monophasic,0,-66.08638264520052,2.2689999999999997
50,515.74,2*threshold,monophasic,0,-66.0817054308947,2.27
50,515.74,2*threshold,monophasic,0,-66.07703683374405,2.271
50,515.74,2*threshold,monophasic,0,-66.07237685262484,2.272
50,515.74,2*threshold,monophasic,0,-66.06772548639897,2.2729999999999997
50,515.74,2*threshold,monophasic,0,-66.06308273391393,2.274
50,515.74,2*threshold,monophasic,0,-66.05844859400278,2.275
50,515.74,2*threshold,monophasic,0,-66.05382306548421,2.276
50,515.74,2*threshold,monophasic,0,-66.04920614716244,2.277
50,515.74,2*threshold,monophasic,0,-66.0445978378272,2.2779999999999996
50,515.74,2*threshold,monophasic,0,-66.03999813625371,2.279
50,515.74,2*threshold,monophasic,0,-66.0354070412027,2.28
50,515.74,2*threshold,monophasic,0,-66.03082455142024,2.281
50,515.74,2*threshold,monophasic,0,-66.02625066563792,2.2819999999999996
50,515.74,2*threshold,monophasic,0,-66.02168538257266,2.283
50,515.74,2*threshold,monophasic,0,-66.01712870092672,2.284
50,515.74,2*threshold,monophasic,0,-66.01258061938769,2.2849999999999997
50,515.74,2*threshold,monophasic,0,-66.00804113662848,2.286
50,515.74,2*threshold,monophasic,0,-66.00351025130723,2.287
50,515.74,2*threshold,monophasic,0,-65.99898796206736,2.288
50,515.74,2*threshold,monophasic,0,-65.9944742675375,2.2889999999999997
50,515.74,2*threshold,monophasic,0,-65.98996916633142,2.29
50,515.74,2*threshold,monophasic,0,-65.98547265704805,2.2909999999999995
50,515.74,2*threshold,monophasic,0,-65.98098473827143,2.292
50,515.74,2*threshold,monophasic,0,-65.9765054085707,2.2929999999999997
50,515.74,2*threshold,monophasic,0,-65.97203466650006,2.294
50,515.74,2*threshold,monophasic,0,-65.96757251059869,2.295
50,515.74,2*threshold,monophasic,0,-65.96311893939077,2.296
50,515.74,2*threshold,monophasic,0,-65.95867395138542,2.297
50,515.74,2*threshold,monophasic,0,-65.95423754507671,2.2979999999999996
50,515.74,2*threshold,monophasic,0,-65.94980971894357,2.299
50,515.74,2*threshold,monophasic,0,-65.94539047144978,2.3
50,515.74,2*threshold,monophasic,0,-65.94097980104395,2.3009999999999997
50,515.74,2*threshold,monophasic,0,-65.93657770615947,2.3019999999999996
50,515.74,2*threshold,monophasic,0,-65.93218418521444,2.303
50,515.74,2*threshold,monophasic,0,-65.9277992366117,2.304
50,515.74,2*threshold,monophasic,0,-65.92342285873875,2.3049999999999997
50,515.74,2*threshold,monophasic,0,-65.91905504996775,2.306
50,515.74,2*threshold,monophasic,0,-65.91469580865544,2.307
50,515.74,2*threshold,monophasic,0,-65.91034513314312,2.308
50,515.74,2*threshold,monophasic,0,-65.90600302175667,2.3089999999999997
50,515.74,2*threshold,monophasic,0,-65.90166947280638,2.31
50,515.74,2*threshold,monophasic,0,-65.89734448458705,2.3109999999999995
50,515.74,2*threshold,monophasic,0,-65.89302805537788,2.312
50,515.74,2*threshold,monophasic,0,-65.88872018344243,2.313
50,515.74,2*threshold,monophasic,0,-65.88442086702855,2.3139999999999996
50,515.74,2*threshold,monophasic,0,-65.8801301043685,2.315
50,515.74,2*threshold,monophasic,0,-65.87584789367871,2.316
50,515.74,2*threshold,monophasic,0,-65.87157423315988,2.3169999999999997
50,515.74,2*threshold,monophasic,0,-65.86730912099684,2.3179999999999996
50,515.74,2*threshold,monophasic,0,-65.86305255535858,2.319
50,515.74,2*threshold,monophasic,0,-65.85880453439825,2.32
50,515.74,2*threshold,monophasic,0,-65.85456505625291,2.3209999999999997
50,515.74,2*threshold,monophasic,0,-65.85033411904377,2.322
50,515.74,2*threshold,monophasic,0,-65.84611172087595,2.323
50,515.74,2*threshold,monophasic,0,-65.84189785983855,2.324
50,515.74,2*threshold,monophasic,0,-65.83769253400452,2.3249999999999997
50,515.74,2*threshold,monophasic,0,-65.83349574143067,2.326
50,515.74,2*threshold,monophasic,0,-65.82930748015762,2.3269999999999995
50,515.74,2*threshold,monophasic,0,-65.82512774820975,2.328
50,515.74,2*threshold,monophasic,0,-65.82095654359519,2.3289999999999997
50,515.74,2*threshold,monophasic,0,-65.8167938643057,2.33
50,515.74,2*threshold,monophasic,0,-65.81263970831672,2.331
50,515.74,2*threshold,monophasic,0,-65.80849407358726,2.332
50,515.74,2*threshold,monophasic,0,-65.80435695805988,2.333
50,515.74,2*threshold,monophasic,0,-65.80022835966066,2.3339999999999996
50,515.74,2*threshold,monophasic,0,-65.79610827629908,2.335
50,515.74,2*threshold,monophasic,0,-65.79199670586817,2.336
50,515.74,2*threshold,monophasic,0,-65.78789364624421,2.3369999999999997
50,515.74,2*threshold,monophasic,0,-65.78379909528682,2.3379999999999996
50,515.74,2*threshold,monophasic,0,-65.77971305083895,2.339
50,515.74,2*threshold,monophasic,0,-65.77563551072677,2.34
50,515.74,2*threshold,monophasic,0,-65.77156647275963,2.3409999999999997
50,515.74,2*threshold,monophasic,0,-65.76750593473005,2.342
50,515.74,2*threshold,monophasic,0,-65.76345389441363,2.343
50,515.74,2*threshold,monophasic,0,-65.75941034956904,2.344
50,515.74,2*threshold,monophasic,0,-65.75537529793797,2.3449999999999998
50,515.74,2*threshold,monophasic,0,-65.75134873724498,2.346
50,515.74,2*threshold,monophasic,0,-65.74733066519764,2.3469999999999995
50,515.74,2*threshold,monophasic,0,-65.74332107948635,2.348
50,515.74,2*threshold,monophasic,0,-65.73931997778438,2.349
50,515.74,2*threshold,monophasic,0,-65.7353273577477,2.3499999999999996
50,515.74,2*threshold,monophasic,0,-65.73134321701508,2.351
50,515.74,2*threshold,monophasic,0,-65.72736755320791,2.352
50,515.74,2*threshold,monophasic,0,-65.72340036393027,2.3529999999999998
50,515.74,2*threshold,monophasic,0,-65.71944164676873,2.3539999999999996
50,515.74,2*threshold,monophasic,0,-65.71549139929253,2.355
50,515.74,2*threshold,monophasic,0,-65.71154961905336,2.356
50,515.74,2*threshold,monophasic,0,-65.70761630358527,2.3569999999999998
50,515.74,2*threshold,monophasic,0,-65.70369145040478,2.3579999999999997
50,515.74,2*threshold,monophasic,0,-65.69977505701068,2.359
50,515.74,2*threshold,monophasic,0,-65.69586712088419,2.36
50,515.74,2*threshold,monophasic,0,-65.69196763948864,2.3609999999999998
50,515.74,2*threshold,monophasic,0,-65.68807661026963,2.362
50,515.74,2*threshold,monophasic,0,-65.68419403065492,2.3629999999999995
50,515.74,2*threshold,monophasic,0,-65.6803198980543,2.364
50,515.74,2*threshold,monophasic,0,-65.6764542098597,2.3649999999999998
50,515.74,2*threshold,monophasic,0,-65.67259696344499,2.3659999999999997
50,515.74,2*threshold,monophasic,0,-65.66874815616602,2.3669999999999995
50,515.74,2*threshold,monophasic,0,-65.66490778536057,2.368
50,515.74,2*threshold,monophasic,0,-65.66107584834819,2.369
50,515.74,2*threshold,monophasic,0,-65.65725234243035,2.3699999999999997
50,515.74,2*threshold,monophasic,0,-65.6534372648902,2.371
50,515.74,2*threshold,monophasic,0,-65.64963061299261,2.372
50,515.74,2*threshold,monophasic,0,-65.64583238398413,2.3729999999999998
50,515.74,2*threshold,monophasic,0,-65.64204257509287,2.3739999999999997
50,515.74,2*threshold,monophasic,0,-65.63826118352853,2.375
50,515.74,2*threshold,monophasic,0,-65.63448820648232,2.3759999999999994
50,515.74,2*threshold,monophasic,0,-65.6307236411269,2.377
50,515.74,2*threshold,monophasic,0,-65.62696748461634,2.378
50,515.74,2*threshold,monophasic,0,-65.62321973408605,2.379
50,515.74,2*threshold,monophasic,0,-65.61948038665275,2.38
50,515.74,2*threshold,monophasic,0,-65.61574943941443,2.381
50,515.74,2*threshold,monophasic,0,-65.61202688945029,2.382
50,515.74,2*threshold,monophasic,0,-65.60831273382067,2.3829999999999996
50,515.74,2*threshold,monophasic,0,-65.604606969567,2.384
50,515.74,2*threshold,monophasic,0,-65.60090959371179,2.385
50,515.74,2*threshold,monophasic,0,-65.59722060325852,2.3859999999999997
50,515.74,2*threshold,monophasic,0,-65.59353999519168,2.387
50,515.74,2*threshold,monophasic,0,-65.58986776647657,2.388
50,515.74,2*threshold,monophasic,0,-65.5862039140595,2.389
50,515.74,2*threshold,monophasic,0,-65.58254843486739,2.3899999999999997
50,515.74,2*threshold,monophasic,0,-65.57890132580808,2.391
50,515.74,2*threshold,monophasic,0,-65.57526258376996,2.392
50,515.74,2*threshold,monophasic,0,-65.5716322056222,2.393
50,515.74,2*threshold,monophasic,0,-65.56801018821449,2.3939999999999997
50,515.74,2*threshold,monophasic,0,-65.5643965283771,2.395
50,515.74,2*threshold,monophasic,0,-65.5607912229208,2.396
50,515.74,2*threshold,monophasic,0,-65.55719426863678,2.397
50,515.74,2*threshold,monophasic,0,-65.55360566229666,2.398
50,515.74,2*threshold,monophasic,0,-65.5500254006524,2.3989999999999996
50,515.74,2*threshold,monophasic,0,-65.54645348043624,2.4
50,515.74,2*threshold,monophasic,0,-65.54288989836064,2.401
50,515.74,2*threshold,monophasic,0,-65.53933465111831,2.4019999999999997
50,515.74,2*threshold,monophasic,0,-65.53578773538203,2.4029999999999996
50,515.74,2*threshold,monophasic,0,-65.53224914780479,2.404
50,515.74,2*threshold,monophasic,0,-65.52871888501956,2.4050000000000002
50,515.74,2*threshold,monophasic,0,-65.52519694363929,2.4059999999999997
50,515.74,2*threshold,monophasic,0,-65.52168332025691,2.407
50,515.74,2*threshold,monophasic,0,-65.51817801144523,2.408
50,515.74,2*threshold,monophasic,0,-65.51468101375687,2.409
50,515.74,2*threshold,monophasic,0,-65.51119232372429,2.4099999999999997
50,515.74,2*threshold,monophasic,0,-65.50771193785965,2.411
50,515.74,2*threshold,monophasic,0,-65.50423985265482,2.4119999999999995
50,515.74,2*threshold,monophasic,0,-65.5007760645813,2.413
50,515.74,2*threshold,monophasic,0,-65.49732057009027,2.414
50,515.74,2*threshold,monophasic,0,-65.49387336561236,2.4149999999999996
50,515.74,2*threshold,monophasic,0,-65.49043444755772,2.416
50,515.74,2*threshold,monophasic,0,-65.4870038123159,2.417
50,515.74,2*threshold,monophasic,0,-65.48358145625598,2.418
50,515.74,2*threshold,monophasic,0,-65.48016737572624,2.4189999999999996
50,515.74,2*threshold,monophasic,0,-65.47676156705434,2.42
50,515.74,2*threshold,monophasic,0,-65.47336402654716,2.421
50,515.74,2*threshold,monophasic,0,-65.4699747504908,2.4219999999999997
50,515.74,2*threshold,monophasic,0,-65.46659373515051,2.423
50,515.74,2*threshold,monophasic,0,-65.4632209767706,2.424
50,515.74,2*threshold,monophasic,0,-65.45985647157445,2.425
50,515.74,2*threshold,monophasic,0,-65.4565002157645,2.4259999999999997
50,515.74,2*threshold,monophasic,0,-65.45315220552207,2.427
50,515.74,2*threshold,monophasic,0,-65.44981243700744,2.428
50,515.74,2*threshold,monophasic,0,-65.44648090635971,2.429
50,515.74,2*threshold,monophasic,0,-65.44315760969684,2.4299999999999997
50,515.74,2*threshold,monophasic,0,-65.4398425431155,2.431
50,515.74,2*threshold,monophasic,0,-65.43653570269116,2.432
50,515.74,2*threshold,monophasic,0,-65.43323708447787,2.433
50,515.74,2*threshold,monophasic,0,-65.42994668450832,2.434
50,515.74,2*threshold,monophasic,0,-65.42666449879384,2.4349999999999996
50,515.74,2*threshold,monophasic,0,-65.42339052332419,2.436
50,515.74,2*threshold,monophasic,0,-65.42012475406769,2.437
50,515.74,2*threshold,monophasic,0,-65.41686718697106,2.4379999999999997
50,515.74,2*threshold,monophasic,0,-65.41361781795943,2.4389999999999996
50,515.74,2*threshold,monophasic,0,-65.41037664293621,2.44
50,515.74,2*threshold,monophasic,0,-65.40714365778317,2.441
50,515.74,2*threshold,monophasic,0,-65.40391885836027,2.4419999999999997
50,515.74,2*threshold,monophasic,0,-65.40070224050578,2.443
50,515.74,2*threshold,monophasic,0,-65.39749380003599,2.444
50,515.74,2*threshold,monophasic,0,-65.39429353274541,2.445
50,515.74,2*threshold,monophasic,0,-65.39110143440656,2.4459999999999997
50,515.74,2*threshold,monophasic,0,-65.38791750077004,2.447
50,515.74,2*threshold,monophasic,0,-65.38474172756435,2.4479999999999995
50,515.74,2*threshold,monophasic,0,-65.38157411049599,2.449
50,515.74,2*threshold,monophasic,0,-65.37841464524931,2.4499999999999997
50,515.74,2*threshold,monophasic,0,-65.3752633274865,2.4509999999999996
50,515.74,2*threshold,monophasic,0,-65.37212015284756,2.452
50,515.74,2*threshold,monophasic,0,-65.3689851169503,2.453
50,515.74,2*threshold,monophasic,0,-65.36585821539015,2.454
50,515.74,2*threshold,monophasic,0,-65.36273944374028,2.4549999999999996
50,515.74,2*threshold,monophasic,0,-65.35962879755145,2.456
50,515.74,2*threshold,monophasic,0,-65.35652627235201,2.457
50,515.74,2*threshold,monophasic,0,-65.35343186364791,2.4579999999999997
50,515.74,2*threshold,monophasic,0,-65.35034556692247,2.4589999999999996
50,515.74,2*threshold,monophasic,0,-65.3472673776366,2.46
50,515.74,2*threshold,monophasic,0,-65.3441972912286,2.461
50,515.74,2*threshold,monophasic,0,-65.34113530311406,2.4619999999999997
50,515.74,2*threshold,monophasic,0,-65.33808140868597,2.463
50,515.74,2*threshold,monophasic,0,-65.33503560331461,2.4639999999999995
50,515.74,2*threshold,monophasic,0,-65.33199788234752,2.465
50,515.74,2*threshold,monophasic,0,-65.3289682411094,2.4659999999999997
50,515.74,2*threshold,monophasic,0,-65.32594667490218,2.467
50,515.74,2*threshold,monophasic,0,-65.32293317900489,2.4679999999999995
50,515.74,2*threshold,monophasic,0,-65.31992774867366,2.469
50,515.74,2*threshold,monophasic,0,-65.31693037914165,2.47
50,515.74,2*threshold,monophasic,0,-65.31394106561909,2.4709999999999996
50,515.74,2*threshold,monophasic,0,-65.31095980329314,2.472
50,515.74,2*threshold,monophasic,0,-65.3079865873279,2.473
50,515.74,2*threshold,monophasic,0,-65.30502141286439,2.4739999999999998
50,515.74,2*threshold,monophasic,0,-65.30206427502041,2.4749999999999996
50,515.74,2*threshold,monophasic,0,-65.29911516889067,2.476
50,515.74,2*threshold,monophasic,0,-65.29617408954665,2.477
50,515.74,2*threshold,monophasic,0,-65.29324103203658,2.4779999999999998
50,515.74,2*threshold,monophasic,0,-65.29031599138537,2.479
50,515.74,2*threshold,monophasic,0,-65.28739896259464,2.48
50,515.74,2*threshold,monophasic,0,-65.28448994064263,2.481
50,515.74,2*threshold,monophasic,0,-65.28158892048421,2.4819999999999998
50,515.74,2*threshold,monophasic,0,-65.27869589705078,2.483
50,515.74,2*threshold,monophasic,0,-65.27581086525029,2.4839999999999995
50,515.74,2*threshold,monophasic,0,-65.27293381996722,2.485
50,515.74,2*threshold,monophasic,0,-65.27006475606247,2.4859999999999998
50,515.74,2*threshold,monophasic,0,-65.26720366837336,2.4869999999999997
50,515.74,2*threshold,monophasic,0,-65.26435055171363,2.488
50,515.74,2*threshold,monophasic,0,-65.26150540087345,2.489
50,515.74,2*threshold,monophasic,0,-65.25866821061922,2.49
50,515.74,2*threshold,monophasic,0,-65.2558389756937,2.4909999999999997
50,515.74,2*threshold,monophasic,0,-65.25301769081587,2.492
50,515.74,2*threshold,monophasic,0,-65.250204350681,2.493
50,515.74,2*threshold,monophasic,0,-65.24739894996057,2.4939999999999998
50,515.74,2*threshold,monophasic,0,-65.24460148330212,2.4949999999999997
50,515.74,2*threshold,monophasic,0,-65.24181194532943,2.496
50,515.74,2*threshold,monophasic,0,-65.23903033064238,2.497
50,515.74,2*threshold,monophasic,0,-65.23625663381692,2.4979999999999998
50,515.74,2*threshold,monophasic,0,-65.23349084940507,2.499
50,515.74,2*threshold,monophasic,0,-65.23073297193481,2.4999999999999996
50,515.74,2*threshold,monophasic,0,-65.22798299591024,2.501
50,515.74,2*threshold,monophasic,0,-65.2252409158113,2.502
50,515.74,2*threshold,monophasic,0,-65.22250672609393,2.503
50,515.74,2*threshold,monophasic,0,-65.21978042118994,2.5039999999999996
50,515.74,2*threshold,monophasic,0,-65.21706199550704,2.505
50,515.74,2*threshold,monophasic,0,-65.21435144342885,2.506
50,515.74,2*threshold,monophasic,0,-65.21164875931473,2.5069999999999997
50,515.74,2*threshold,monophasic,0,-65.20895393749991,2.508
50,515.74,2*threshold,monophasic,0,-65.20626697229537,2.509
50,515.74,2*threshold,monophasic,0,-65.20358785798784,2.51
50,515.74,2*threshold,monophasic,0,-65.20091658883979,2.5109999999999997
50,515.74,2*threshold,monophasic,0,-65.19825315908939,2.512
50,515.74,2*threshold,monophasic,0,-65.19559756295047,2.5129999999999995
50,515.74,2*threshold,monophasic,0,-65.19294979461255,2.514
50,515.74,2*threshold,monophasic,0,-65.19030984824076,2.5149999999999997
50,515.74,2*threshold,monophasic,0,-65.18767771797587,2.516
50,515.74,2*threshold,monophasic,0,-65.18505339793421,2.517
50,515.74,2*threshold,monophasic,0,-65.18243688220765,2.518
50,515.74,2*threshold,monophasic,0,-65.17982816486372,2.519
50,515.74,2*threshold,monophasic,0,-65.17722723994534,2.5199999999999996
50,515.74,2*threshold,monophasic,0,-65.17463410147097,2.521
50,515.74,2*threshold,monophasic,0,-65.17204874343459,2.522
50,515.74,2*threshold,monophasic,0,-65.16947115980562,2.5229999999999997
50,515.74,2*threshold,monophasic,0,-65.16690134452897,2.5239999999999996
50,515.74,2*threshold,monophasic,0,-65.16433929152487,2.525
50,515.74,2*threshold,monophasic,0,-65.16178499468904,2.5260000000000002
50,515.74,2*threshold,monophasic,0,-65.1592384478926,2.5269999999999997
50,515.74,2*threshold,monophasic,0,-65.15669964498204,2.528
50,515.74,2*threshold,monophasic,0,-65.15416857977917,2.529
50,515.74,2*threshold,monophasic,0,-65.15164524608115,2.53
50,515.74,2*threshold,monophasic,0,-65.14912963766047,2.5309999999999997
50,515.74,2*threshold,monophasic,0,-65.14662174826493,2.532
50,515.74,2*threshold,monophasic,0,-65.14412157161765,2.5329999999999995
50,515.74,2*threshold,monophasic,0,-65.14162910141692,2.534
50,515.74,2*threshold,monophasic,0,-65.13914433133644,2.535
50,515.74,2*threshold,monophasic,0,-65.13666725502507,2.5359999999999996
50,515.74,2*threshold,monophasic,0,-65.13419786610699,2.537
50,515.74,2*threshold,monophasic,0,-65.13173615818151,2.538
50,515.74,2*threshold,monophasic,0,-65.12928212482323,2.539
50,515.74,2*threshold,monophasic,0,-65.12683575958194,2.5399999999999996
50,515.74,2*threshold,monophasic,0,-65.12439705598258,2.541
50,515.74,2*threshold,monophasic,0,-65.12196600752529,2.542
50,515.74,2*threshold,monophasic,0,-65.11954260768542,2.5429999999999997
50,515.74,2*threshold,monophasic,0,-65.11712684991342,2.544
50,515.74,2*threshold,monophasic,0,-65.11471872763494,2.545
50,515.74,2*threshold,monophasic,0,-65.11231823425076,2.546
50,515.74,2*threshold,monophasic,0,-65.10992536313677,2.5469999999999997
50,515.74,2*threshold,monophasic,0,-65.10754010764401,2.548
50,515.74,2*threshold,monophasic,0,-65.10516246109867,2.5489999999999995
50,515.74,2*threshold,monophasic,0,-65.10279241680202,2.55
50,515.74,2*threshold,monophasic,0,-65.10042996803043,2.5509999999999997
50,515.74,2*threshold,monophasic,0,-65.09807510803539,2.552
50,515.74,2*threshold,monophasic,0,-65.09572783004353,2.553
50,515.74,2*threshold,monophasic,0,-65.0933881272565,2.554
50,515.74,2*threshold,monophasic,0,-65.09105599285105,2.555
50,515.74,2*threshold,monophasic,0,-65.08873141997907,2.5559999999999996
50,515.74,2*threshold,monophasic,0,-65.08641440176748,2.557
50,515.74,2*threshold,monophasic,0,-65.08410493131831,2.558
50,515.74,2*threshold,monophasic,0,-65.08180300170862,2.5589999999999997
50,515.74,2*threshold,monophasic,0,-65.07950860599065,2.5599999999999996
50,515.74,2*threshold,monophasic,0,-65.07722173719164,2.561
50,515.74,2*threshold,monophasic,0,-65.07494238831389,2.562
50,515.74,2*threshold,monophasic,0,-65.07267055233481,2.5629999999999997
50,515.74,2*threshold,monophasic,0,-65.0704062222069,2.564
50,515.74,2*threshold,monophasic,0,-65.06814939085774,2.565
50,515.74,2*threshold,monophasic,0,-65.06590005118993,2.566
50,515.74,2*threshold,monophasic,0,-65.06365819608122,2.5669999999999997
50,515.74,2*threshold,monophasic,0,-65.06142381838444,2.568
50,515.74,2*threshold,monophasic,0,-65.0591969109275,2.5689999999999995
50,515.74,2*threshold,monophasic,0,-65.05697746651337,2.57
50,515.74,2*threshold,monophasic,0,-65.05476547792016,2.571
50,515.74,2*threshold,monophasic,0,-65.05256093790108,2.5719999999999996
50,515.74,2*threshold,monophasic,0,-65.05036383918441,2.573
50,515.74,2*threshold,monophasic,0,-65.0481741744736,2.574
50,515.74,2*threshold,monophasic,0,-65.04599193644722,2.575
50,515.74,2*threshold,monophasic,0,-65.0438171177589,2.5759999999999996
50,515.74,2*threshold,monophasic,0,-65.04164971103748,2.577
50,515.74,2*threshold,monophasic,0,-65.03948970888692,2.578
50,515.74,2*threshold,monophasic,0,-65.03733710388626,2.5789999999999997
50,515.74,2*threshold,monophasic,0,-65.03519188858984,2.58
50,515.74,2*threshold,monophasic,0,-65.03305405552707,2.581
50,515.74,2*threshold,monophasic,0,-65.03092359720267,2.582
50,515.74,2*threshold,monophasic,0,-65.02880050609642,2.5829999999999997
50,515.74,2*threshold,monophasic,0,-65.02668477466335,2.584
50,515.74,2*threshold,monophasic,0,-65.02457639533374,2.5849999999999995
50,515.74,2*threshold,monophasic,0,-65.02247536051307,2.586
50,515.74,2*threshold,monophasic,0,-65.02038166258211,2.5869999999999997
50,515.74,2*threshold,monophasic,0,-65.01829529389684,2.588
50,515.74,2*threshold,monophasic,0,-65.01621624678852,2.5889999999999995
50,515.74,2*threshold,monophasic,0,-65.01414451356372,2.59
50,515.74,2*threshold,monophasic,0,-65.0120800865043,2.591
50,515.74,2*threshold,monophasic,0,-65.01002295786749,2.5919999999999996
50,515.74,2*threshold,monophasic,0,-65.00797311988582,2.593
50,515.74,2*threshold,monophasic,0,-65.0059305647672,2.594
50,515.74,2*threshold,monophasic,0,-65.00389528469486,2.5949999999999998
50,515.74,2*threshold,monophasic,0,-65.00186727182745,2.5959999999999996
50,515.74,2*threshold,monophasic,0,-64.99984651829907,2.597
50,515.74,2*threshold,monophasic,0,-64.99783301621925,2.5979999999999994
50,515.74,2*threshold,monophasic,0,-64.99582675767292,2.5989999999999998
50,515.74,2*threshold,monophasic,0,-64.99382773472051,2.6
50,515.74,2*threshold,monophasic,0,-64.99183593939794,2.601
50,515.74,2*threshold,monophasic,0,-64.98985136371665,2.602
50,515.74,2*threshold,monophasic,0,-64.98787399966363,2.6029999999999998
50,515.74,2*threshold,monophasic,0,-64.98590383920143,2.604
50,515.74,2*threshold,monophasic,0,-64.98394087426819,2.6049999999999995
50,515.74,2*threshold,monophasic,0,-64.98198509677762,2.606
50,515.74,2*threshold,monophasic,0,-64.98003649861913,2.6069999999999998
50,515.74,2*threshold,monophasic,0,-64.97809507165775,2.6079999999999997
50,515.74,2*threshold,monophasic,0,-64.97616080773423,2.609
50,515.74,2*threshold,monophasic,0,-64.97423369866503,2.61
50,515.74,2*threshold,monophasic,0,-64.97231373624234,2.6109999999999998
50,515.74,2*threshold,monophasic,0,-64.97040091223407,2.6119999999999997
50,515.74,2*threshold,monophasic,0,-64.96849521838398,2.613
50,515.74,2*threshold,monophasic,0,-64.96659664641166,2.614
50,515.74,2*threshold,monophasic,0,-64.96470518801257,2.6149999999999998
50,515.74,2*threshold,monophasic,0,-64.96282083485801,2.6159999999999997
50,515.74,2*threshold,monophasic,0,-64.9609435785952,2.617
50,515.74,2*threshold,monophasic,0,-64.9590734108474,2.618
50,515.74,2*threshold,monophasic,0,-64.95721032321369,2.6189999999999998
50,515.74,2*threshold,monophasic,0,-64.95535430726932,2.62
50,515.74,2*threshold,monophasic,0,-64.95350535456548,2.6209999999999996
50,515.74,2*threshold,monophasic,0,-64.95166345662952,2.622
50,515.74,2*threshold,monophasic,0,-64.94982860496485,2.6229999999999998
50,515.74,2*threshold,monophasic,0,-64.94800079105103,2.624
50,515.74,2*threshold,monophasic,0,-64.94618000634384,2.6249999999999996
50,515.74,2*threshold,monophasic,0,-64.94436624227522,2.626
50,515.74,2*threshold,monophasic,0,-64.94255949025343,2.6270000000000002
50,515.74,2*threshold,monophasic,0,-64.940759741663,2.6279999999999997
50,515.74,2*threshold,monophasic,0,-64.93896698786479,2.629
50,515.74,2*threshold,monophasic,0,-64.93718122019601,2.63
50,515.74,2*threshold,monophasic,0,-64.93540242997031,2.631
50,515.74,2*threshold,monophasic,0,-64.9336306084778,2.6319999999999997
50,515.74,2*threshold,monophasic,0,-64.93186574698504,2.633
50,515.74,2*threshold,monophasic,0,-64.93010783673512,2.6339999999999995
50,515.74,2*threshold,monophasic,0,-64.92835686894773,2.635
50,515.74,2*threshold,monophasic,0,-64.92661283481914,2.636
50,515.74,2*threshold,monophasic,0,-64.92487572552231,2.637
50,515.74,2*threshold,monophasic,0,-64.92314553220687,2.638
50,515.74,2*threshold,monophasic,0,-64.92142224599921,2.639
50,515.74,2*threshold,monophasic,0,-64.91970585800249,2.64
50,515.74,2*threshold,monophasic,0,-64.91799635929667,2.6409999999999996
50,515.74,2*threshold,monophasic,0,-64.91629374093866,2.642
50,515.74,2*threshold,monophasic,0,-64.91459799396222,2.643
50,515.74,2*threshold,monophasic,0,-64.91290910937812,2.6439999999999997
50,515.74,2*threshold,monophasic,0,-64.91122707817412,2.645
50,515.74,2*threshold,monophasic,0,-64.90955189131508,2.646
50,515.74,2*threshold,monophasic,0,-64.90788353974291,2.647
50,515.74,2*threshold,monophasic,0,-64.90622201437675,2.6479999999999997
50,515.74,2*threshold,monophasic,0,-64.90456730611287,2.649
50,515.74,2*threshold,monophasic,0,-64.90291940582482,2.65
50,515.74,2*threshold,monophasic,0,-64.9012783043635,2.651
50,515.74,2*threshold,monophasic,0,-64.89964399255713,2.6519999999999997
50,515.74,2*threshold,monophasic,0,-64.89801646121133,2.653
50,515.74,2*threshold,monophasic,0,-64.89639570110924,2.654
50,515.74,2*threshold,monophasic,0,-64.89478170301146,2.655
50,515.74,2*threshold,monophasic,0,-64.89317445765619,2.656
50,515.74,2*threshold,monophasic,0,-64.89157395575921,2.6569999999999996
