pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,390.53,1*threshold,3,0.028339999999999997
400,390.53,1*threshold,3,0.030919999999999996
400,390.53,1*threshold,3,0.033325
400,390.53,1*threshold,3,0.035995
400,390.53,1*threshold,3,0.03831
400,390.53,1*threshold,3,0.04087
400,390.53,1*threshold,3,0.04337
400,390.53,1*threshold,3,0.04841499999999999
400,390.53,1*threshold,3,0.051074999999999995
400,390.53,1*threshold,3,0.05335499999999999
400,390.53,1*threshold,3,0.055854999999999995
400,390.53,1*threshold,3,0.058324999999999995
400,390.53,1*threshold,3,0.06083499999999999
400,390.53,1*threshold,3,0.063355
400,390.53,1*threshold,3,0.06583499999999999
400,390.53,1*threshold,3,0.07345499999999999
400,390.53,1*threshold,3,0.07582499999999999
400,390.53,1*threshold,3,0.07837
400,390.53,1*threshold,3,0.08084
400,390.53,1*threshold,3,0.08603499999999999
400,390.53,1*threshold,3,0.09083999999999999
400,390.53,1*threshold,3,0.093415
400,390.53,1*threshold,3,0.09577
400,390.53,1*threshold,3,0.11594499999999999
400,390.53,1*threshold,3,0.12836
400,390.53,1*threshold,3,0.13092499999999999
400,390.53,1*threshold,3,0.13335999999999998
400,390.53,1*threshold,3,0.13594499999999998
400,390.53,1*threshold,3,0.13830499999999998
400,390.53,1*threshold,3,0.14590499999999998
400,390.53,1*threshold,3,0.14834999999999998
400,390.53,1*threshold,3,0.15084499999999998
400,390.53,1*threshold,3,0.15336499999999997
400,390.53,1*threshold,3,0.163345
400,390.53,1*threshold,3,0.16580999999999999
400,390.53,1*threshold,3,0.16832499999999997
400,390.53,1*threshold,3,0.17085999999999998
400,390.53,1*threshold,3,0.17332499999999998
400,390.53,1*threshold,3,0.17589
400,390.53,1*threshold,3,0.17833999999999997
400,390.53,1*threshold,3,0.18092499999999997
400,390.53,1*threshold,3,0.18844499999999997
400,390.53,1*threshold,3,0.190825
400,390.53,1*threshold,3,0.19335999999999998
400,390.53,1*threshold,3,0.19582999999999998
400,390.53,1*threshold,3,0.19846999999999998
400,390.53,1*threshold,3,0.200865
400,390.53,1*threshold,3,0.203285
400,390.53,1*threshold,3,0.21086999999999997
400,390.53,1*threshold,3,0.213495
400,390.53,1*threshold,3,0.2158
400,390.53,1*threshold,3,0.22086999999999998
400,390.53,1*threshold,3,0.22343999999999997
400,390.53,1*threshold,3,0.22590499999999997
400,390.53,1*threshold,3,0.22834999999999997
400,390.53,1*threshold,3,0.23362499999999997
400,390.53,1*threshold,3,0.235865
400,390.53,1*threshold,3,0.24339999999999998
400,390.53,1*threshold,3,0.24835
400,390.53,1*threshold,3,0.25337
400,390.53,1*threshold,3,0.255845
400,390.53,1*threshold,3,0.258335
400,390.53,1*threshold,3,0.26586
400,390.53,1*threshold,3,0.27851499999999996
400,390.53,1*threshold,3,0.28085
400,390.53,1*threshold,3,0.28335499999999997
400,390.53,1*threshold,3,0.28579499999999997
400,390.53,1*threshold,3,0.28835
400,390.53,1*threshold,3,0.290855
400,390.53,1*threshold,3,0.293375
400,390.53,1*threshold,3,0.295815
400,390.53,1*threshold,4,0.0059099999999999995
400,390.53,1*threshold,4,0.008334999999999999
400,390.53,1*threshold,4,0.010865
400,390.53,1*threshold,4,0.013319999999999999
400,390.53,1*threshold,4,0.015815
400,390.53,1*threshold,4,0.01839
